"id","dish_id","ingredient_id","ingredient_name","quantity_cook","quantity"
71096,M0981,NL322,Dầu ăn,,
71105,M0982,NL470,Muối,,
71106,M0982,NL485,Tiêu,,
71223,M0992,NL1107,Nước mắm,,
71234,M0993,NL1107,Nước mắm,,
71110,M0982,NL322,Dầu ăn,,
71111,M0982,NL486,Nước tương Phú Sĩ,,
71119,M0983,NL160,ngò gai,,
71245,M0994,NL1107,Nước mắm,,
71246,M0994,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71123,M0983,NL236,Gừng,,
71125,M0983,NL981,bột cà ri,,
71126,M0983,NL3074,Xốt cà paste,,
71278,M0997,NL1107,Nước mắm,,
71128,M0983,NL92,Bột năng,,
71129,M0983,NL3108,Hạt nêm ajingon heo,,
71136,M0984,NL470,Muối,,
71137,M0984,NL485,Tiêu,,
71300,M0999,NL1107,Nước mắm,,
71139,M0984,NL250,Ngũ vị hương,,
71140,M0984,NL92,Bột năng,,
71141,M0984,NL486,tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ,,
71142,M0984,NL486,Nước tương Phú Sĩ,,
71146,M0985,NL480,Rau thơm,,
71147,M0985,NL425,Rau răm,,
71148,M0985,NL119,Hành tím băm,,
71151,M0985,NL615,Nước cốt me,,
71306,M0999,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71318,M1000,NL1107,Nước mắm,,
71154,M0985,NL322,Dầu ăn,,
71155,M0985,NL481,Dầu điều,,
71162,M0986,NL322,Dầu ăn,,
71163,M0986,NL485,Tiêu,,
71291,M0998,NL947,bơ mặn,,
71211,M0991,NL1928,ớt bột Hàn Quốc,,
71166,M0986,NL3108,Hạt nêm ajingon heo,,
71170,M0987,NL470,Muối,,
71171,M0987,NL485,Tiêu,,
71173,M0987,NL322,Dầu ăn,,
71174,M0987,NL3108,Hạt nêm ajingon heo,,
71197,M0990,NL1145,ngò rí,,
71179,M0988,NL195,Mật ong,,
71180,M0988,NL7,Mù tạt vàng,,
71187,M0989,NL379,Ớt bột Paprika,,
71189,M0989,NL322,Dầu ăn,,
71195,M0990,NL485,Tiêu,,
71196,M0990,NL322,Dầu ăn,,
71199,M0990,NL3156,Ajiquick bột chiên giòn,,
71200,M0990,NL3108,Hạt nêm ajingon heo,,
71201,M0990,NL486,Nước tương Phú Sĩ,,
71208,M0991,NL3062,Mè trắng rang,,
71209,M0991,NL470,Muối,,
71210,M0991,NL485,Tiêu,,
71212,M0991,NL195,Mật ong,,
71213,M0991,NL486,Nước tương Phú Sĩ,,
71218,M0992,NL46,Hành lá,,
71122,M0983,NL162,Sả cây,,
71221,M0992,NL485,Tiêu,,
71186,M0989,NL162,Sả băm,,
71268,M0997,NL162,Sả băm,,
71225,M0992,NL3108,Hạt nêm ajingon heo,,
71230,M0993,NL119,Hành tím băm,,
71231,M0993,NL311,hành tím phi,,
71232,M0993,NL470,Muối,,
71233,M0993,NL485,Tiêu,,
71235,M0993,NL322,Dầu ăn,,
71236,M0993,NL1722,Dụng cụ Khuôn bánh giò,,
71237,M0993,NL3108,Hạt nêm ajingon heo,,
71258,M0996,NL119,Hành tím băm,,
71260,M0996,NL485,Tiêu,,
71261,M0996,NL322,Dầu ăn,,
71262,M0996,NL486,Nước tương Phú Sĩ,,
71263,M0996,NL3108,Hạt nêm ajingon heo,,
71269,M0997,NL425,Rau răm,,
71270,M0997,NL160,ngò gai,,
71271,M0997,NL277,Lá chanh,,
71272,M0997,NL495,Dầu,,
71273,M0997,NL16,Hành phi,,
71274,M0997,NL470,Muối,,
71275,M0997,NL800,Muối hột,,
71078,M0979,NL1704,húng lủihúng bạc hà,,
71150,M0985,NL15,Ớt băm,,
71206,M0991,NL236,Gừng băm,,
71086,M0980,NL3054,Hành tỏi băm,,
71276,M0997,NL485,Tiêu,,
71279,M0997,NL322,Dầu ăn,,
71287,M0998,NL46,Hành lá,,
71302,M0999,NL1054,Rượu trắng,,
71289,M0998,NL470,Muối,,
71292,M0998,NL1727,dầu oliu,,
71293,M0998,NL3108,Hạt nêm ajingon heo,,
71298,M0999,NL800,Muối hột,,
71301,M0999,NL322,Dầu ăn,,
71303,M0999,NL398,Giấy bạc,,
71304,M0999,NL3108,Hạt nêm ajingon heo,,
71305,M0999,NL486,Nước tương Phú Sĩ,,
71316,M1000,NL342,Bột nghệ,,
71317,M1000,NL553,Ớt bột,,
71319,M1000,NL3108,Hạt nêm ajingon heo,,
71085,M0980,NL1410,Nước cốt chanh,,
71127,M0983,NL250,bột ngũ vị hương,,
71224,M0992,NL3081,dầu mè,,
71082,M0980,NL1106,Đường,,
71095,M0981,NL1106,Đường,,
71107,M0982,NL1106,Đường,,
71138,M0984,NL1106,Đường,,
71332,M1001,NL485,Tiêu,,
71333,M1001,NL1107,Nước mắm,,
71335,M1001,NL322,Dầu ăn,,
71336,M1001,NL3108,Hạt nêm ajingon heo,,
71343,M1002,NL119,Hành tím băm,,
71344,M1002,NL46,Hành lá,,
71345,M1002,NL16,Hành phi,,
71346,M1002,NL119,Hành tím củ,,
71347,M1002,NL258,Tóp mỡ,,
71334,M1001,NL1054,Rượu trắng,,
71356,M1002,NL1107,Nước mắm,,
71353,M1002,NL470,Muối,,
71398,M1004,NL1107,Nước mắm,,
71355,M1002,NL485,Tiêu,,
71401,M1004,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71357,M1002,NL322,Dầu ăn,,
71358,M1002,NL3108,Hạt nêm ajingon heo,,
71371,M1003,NL1054,rượu vang đỏ,,
71369,M1003,NL1734,Bột demiglace,,
71370,M1003,NL684,Cà paste,,
71372,M1003,NL92,Bột năng,,
71373,M1003,NL470,Muối,,
71374,M1003,NL485,Tiêu,,
71375,M1003,NL8,Bơ,,
71376,M1003,NL322,Dầu ăn,,
71377,M1003,NL3108,Hạt nêm ajingon heo,,
71349,M1002,NL1130,Cần Tây,,
71389,M1004,NL159,Rau om,,
71390,M1004,NL160,ngò gai,,
71392,M1004,NL1532,kèo nèo,,
71393,M1004,NL171,Nấm kim châm,,
71394,M1004,NL473,Bún,,
71411,M1005,NL1107,Nước mắm,,
71396,M1004,NL470,Muối,,
71397,M1004,NL485,Tiêu,,
71430,M1006,NL1107,Nước mắm,,
71399,M1004,NL322,Dầu ăn,,
71400,M1004,NL3108,Hạt nêm ajingon heo,,
71466,M1009,NL1107,Nước mắm,,
71406,M1005,NL162,Sả,,
71409,M1005,NL485,Tiêu,,
71469,M1009,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71497,M1011,NL1107,Nước mắm,,
71412,M1005,NL406,Dầu hào,,
71413,M1005,NL322,Dầu ăn,,
71414,M1005,NL3108,Hạt nêm ajingon heo,,
71423,M1006,NL159,Rau om,,
71424,M1006,NL160,ngò gai,,
71426,M1006,NL615,Nước cốt me,,
71428,M1006,NL470,Muối,,
71352,M1002,NL951,Hẹ lá,,
71431,M1006,NL322,Dầu ăn,,
71432,M1006,NL3108,Hạt nêm ajingon heo,,
71437,M1007,NL29,Ngò tây,,
71438,M1007,NL1741,lá Oregano khô,,
71439,M1007,NL470,Muối,,
71440,M1007,NL485,Tiêu,,
71441,M1007,NL194,Dầu olive,,
71442,M1007,NL3108,Hạt nêm ajingon heo,,
71447,M1008,NL485,Tiêu,,
71448,M1008,NL322,Dầu ăn,,
71449,M1008,NL745,đồ chua,,
71450,M1008,NL3108,Hạt nêm ajingon heo,,
71451,M1008,NL486,Nước tương Phú Sĩ,,
71461,M1009,NL311,hành tím phi,,
71462,M1009,NL3062,Mè trắng rang,,
71463,M1009,NL470,Muối,,
71351,M1002,NL1145,ngò rí,,
71465,M1009,NL342,Bột nghệ,,
71481,M1010,NL1145,ngò rí,,
71467,M1009,NL481,Dầu điều,,
71468,M1009,NL3108,Hạt nêm ajingon heo,,
71386,M1004,NL162,Sả băm,,
71480,M1010,NL46,Hành lá,,
71420,M1006,NL162,Sả cây,,
71483,M1010,NL485,Tiêu,,
71484,M1010,NL92,Bột năng,,
71460,M1009,NL162,Sả băm,,
71486,M1010,NL322,Dầu ăn,,
71487,M1010,NL3108,Hạt nêm ajingon heo,,
71492,M1011,NL1704,Rau húng lũi,,
71493,M1011,NL119,Hành tím băm,,
71541,M1016,NL162,Sả xay,,
71495,M1011,NL485,Tiêu,,
71498,M1011,NL322,Dầu ăn,,
71499,M1011,NL3108,Hạt nêm ajingon heo,,
71288,M0998,NL15,Ớt băm,,
71387,M1004,NL236,Gừng băm,,
71405,M1005,NL3054,Tỏi,,
71368,M1003,NL3054,Nước hành tỏi,,
71385,M1004,NL3054,Hành tỏi băm,,
71425,M1006,NL3054,Dầu tỏi phi,,
71459,M1009,NL3054,Tỏi băm,,
71507,M1012,NL485,Tiêu,,
71508,M1012,NL322,Dầu ăn,,
71509,M1012,NL3108,Hạt nêm ajingon heo,,
71510,M1012,NL486,Nước tương Phú Sĩ,,
71515,M1013,NL367,Sữa tươi,,
71516,M1013,NL1746,kem sữa béo,,
71517,M1013,NL485,Tiêu,,
71519,M1013,NL322,Dầu ăn,,
71520,M1013,NL3108,Hạt nêm ajingon heo,,
71522,M1014,NL485,Tiêu,,
71524,M1014,NL3108,Hạt nêm ajingon heo,,
71530,M1015,NL470,Muối,,
71531,M1015,NL485,Tiêu,,
71533,M1015,NL322,Dầu ăn,,
71532,M1015,NL1054,Rượu trắng,,
71542,M1016,NL553,Ớt bột,,
71543,M1016,NL485,Tiêu,,
71545,M1016,NL322,Dầu ăn,,
71585,M1019,NL1054,Rượu trắng,,
71547,M1016,NL480,Rau thơm,,
71554,M1017,NL662,Ớt sa tế,,
71555,M1017,NL647,Tỏi phi,,
71556,M1017,NL159,Rau om,,
71557,M1017,NL160,ngò gai,,
71560,M1017,NL752,sa tế,,
71561,M1017,NL322,Dầu ăn,,
71562,M1017,NL3018,Ajiquick lẩu thái,,
71350,M1002,NL409,Giá,,
71485,M1010,NL3081,dầu mè,,
71354,M1002,NL1106,Đường,,
71569,M1018,NL563,Mè trắng,,
71570,M1018,NL470,Muối,,
71576,M1018,NL1107,Nước mắm,,
71572,M1018,NL3037,Tiêu sọ giã bể,,
71573,M1018,NL92,Bột năng,,
71575,M1018,NL322,Dầu ăn,,
71605,M1020,NL1107,Nước mắm,,
71577,M1018,NL3108,Hạt nêm ajingon heo,,
71726,M1029,NL1107,Nước mắm,,
71587,M1019,NL322,Dầu ăn,,
71588,M1019,NL3108,Hạt nêm ajingon heo,,
71600,M1020,NL752,sa tế,,
71601,M1020,NL564,Nước me,,
71602,M1020,NL470,Muối,,
71746,M1031,NL1107,Nước mắm,,
71604,M1020,NL485,Tiêu,,
71755,M1031,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71606,M1020,NL322,Dầu ăn,,
71617,M1021,NL1753,Nước dùng Củ cải trắng,,
71618,M1021,NL229,Bắp mỹ,,
71619,M1021,NL1598,Mía,,
71620,M1021,NL786,quế,,
71622,M1021,NL761,thảo quả,,
71623,M1021,NL236,Gừng,,
71625,M1021,NL470,Muối,,
71778,M1033,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71627,M1021,NL322,Dầu ăn,,
71628,M1021,NL486,tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ,,
71629,M1021,NL486,Nước tương Phú Sĩ,,
71640,M1022,NL470,Muối,,
71699,M1027,NL947,Bơ lạt,,
71642,M1022,NL485,Tiêu,,
71643,M1022,NL322,Dầu ăn,,
71644,M1022,NL250,Ngũ vị hương,,
71645,M1022,NL160,ngò gai,,
71809,M1035,NL553,bột ớt,,
71649,M1022,NL799,ớt,,
71650,M1022,NL3108,Hạt nêm ajingon heo,,
71651,M1022,NL486,Nước tương Phú Sĩ,,
71654,M1023,NL46,Hành lá,,
71624,M1021,NL174,Nấm hương khô,,
71657,M1023,NL485,Tiêu,,
71658,M1023,NL322,Dầu ăn,,
71659,M1023,NL3108,Hạt nêm ajingon heo,,
71666,M1024,NL470,Muối,,
71667,M1024,NL485,Tiêu,,
71668,M1024,NL322,Dầu ăn,,
71669,M1024,NL3108,Hạt nêm ajingon heo,,
71675,M1025,NL119,Hành tím băm,,
71677,M1025,NL3094,Ớt sừng băm,,
71679,M1025,NL322,Dầu ăn,,
71680,M1025,NL485,Tiêu,,
71681,M1025,NL481,Dầu điều,,
71682,M1025,NL3108,Hạt nêm ajingon heo,,
71688,M1026,NL485,Tiêu,,
71689,M1026,NL92,Bột năng,,
71691,M1026,NL3108,Hạt nêm ajingon heo,,
71697,M1027,NL79,Bột mì,,
71698,M1027,NL3185,Bột xù,,
71700,M1027,NL470,Muối,,
71701,M1027,NL485,Tiêu,,
71702,M1027,NL322,Dầu ăn,,
71703,M1027,NL3108,Hạt nêm ajingon heo,,
71713,M1028,NL322,Dầu ăn,,
71715,M1028,NL1757,cà chua cô đặc hộp,,
71716,M1028,NL3108,Hạt nêm ajingon heo,,
71723,M1029,NL92,Bột năng,,
71724,M1029,NL485,Tiêu,,
71615,M1021,NL1145,ngò rí,,
71727,M1029,NL322,Dầu ăn,,
71728,M1029,NL3108,Hạt nêm ajingon heo,,
71729,M1029,NL486,Nước tương Phú Sĩ,,
71730,M1030,NL470,Muối,,
71664,M1024,NL15,Ớt sừng,,
71597,M1020,NL236,Gừng băm,,
71540,M1016,NL3054,Hành tỏi băm,,
71553,M1017,NL3054,Hành tỏi băm,,
71578,M1019,NL1052,Tôm sú lột vỏ,,
71731,M1030,NL485,Tiêu,,
71732,M1030,NL322,Dầu ăn,,
71738,M1031,NL160,ngò gai,,
71739,M1031,NL159,Rau om,,
71665,M1024,NL1145,ngò rí,,
71741,M1031,NL277,Lá chanh,,
71745,M1031,NL481,Dầu điều,,
71712,M1028,NL1145,ngò rí,,
71747,M1031,NL470,Muối,,
71722,M1029,NL1145,ngò rí,,
71749,M1031,NL965,Rau nhút,,
71750,M1031,NL476,Rau muống,,
71751,M1031,NL675,Bông bí,,
71752,M1031,NL851,Bông so đũa,,
71753,M1031,NL473,Bún,,
71754,M1031,NL3108,Hạt nêm ajingon heo,,
71616,M1021,NL160,cọng ngò gai,,
71762,M1032,NL322,Dầu ăn,,
71763,M1032,NL470,Muối,,
71772,M1033,NL16,Hành phi,,
71774,M1033,NL470,Muối,,
71598,M1020,NL162,Sả băm,,
71776,M1033,NL322,Dầu ăn,,
71777,M1033,NL3108,Hạt nêm ajingon heo,,
71742,M1031,NL162,Sả băm,,
71779,M1033,NL486,Nước tương Phú Sĩ,,
71786,M1034,NL322,Dầu ăn,,
71788,M1034,NL337,Dưa leo,,
71789,M1034,NL3108,Hạt nêm ajingon heo,,
71790,M1034,NL486,Nước tương Phú Sĩ,,
71800,M1035,NL1554,Lá mè,,
71803,M1035,NL7,Mù tạt vàng,,
71804,M1035,NL1007,Cà hộp,,
71806,M1035,NL470,Muối,,
71808,M1035,NL485,Tiêu,,
71811,M1035,NL337,Dưa leo,,
71812,M1035,NL55,Cà rốt,,
71648,M1022,NL1410,Chanh,,
71690,M1026,NL3081,dầu mè,,
71805,M1035,NL3081,dầu mè,,
71571,M1018,NL1106,Đường,,
71586,M1019,NL1106,Đường,,
71813,M1035,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71814,M1035,NL3108,Hạt nêm ajingon heo,,
71815,M1035,NL486,Nước tương Phú Sĩ,,
71825,M1036,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71821,M1036,NL322,Dầu ăn,,
71822,M1036,NL470,Muối,,
71852,M1038,NL1107,Nước mắm,,
71824,M1036,NL691,nước mắm chay,,
71853,M1038,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71835,M1037,NL485,Tiêu,,
71836,M1037,NL322,Dầu ăn,,
71866,M1039,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71838,M1037,NL3108,Hạt nêm ajingon heo,,
71839,M1037,NL486,Nước tương Phú Sĩ,,
71847,M1038,NL647,Tỏi phi,,
71848,M1038,NL3062,Mè trắng rang,,
71877,M1040,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
71851,M1038,NL470,Muối,,
71920,M1043,NL1107,Nước mắm ngon,,
71900,M1042,NL467,tương ớt Bắc,,
71861,M1039,NL470,Muối,,
71863,M1039,NL485,Tiêu,,
71867,M1039,NL3108,Hạt nêm ajingon heo,,
71868,M1039,NL486,Nước tương Phú Sĩ,,
71876,M1040,NL407,Dầu màu điều,,
71833,M1037,NL1145,ngò rí,,
71878,M1040,NL3156,Ajiquick bột chiên giòn,,
71879,M1040,NL3108,Hạt nêm ajingon heo,,
71880,M1040,NL486,Nước tương Phú Sĩ,,
71888,M1041,NL466,Tương cà,,
71889,M1041,NL322,Dầu ăn,,
71890,M1041,NL3156,Ajiquick bột chiên giòn,,
71896,M1042,NL46,Hành lá,,
71897,M1042,NL119,Hành tím củ,,
71898,M1042,NL119,Hành tím băm,,
71899,M1042,NL648,Mắm tôm,,
71901,M1042,NL1774,Rau cần,,
71902,M1042,NL476,Rau muống,,
71903,M1042,NL1775,rau kinh giới,,
71904,M1042,NL470,Muối,,
71938,M1045,NL1145,ngò rí,,
71906,M1042,NL485,Tiêu,,
71907,M1042,NL481,Dầu điều,,
71908,M1042,NL322,Dầu ăn,,
71909,M1042,NL1776,nước nắm,,
71910,M1042,NL3108,Hạt nêm ajingon heo,,
71916,M1043,NL159,Rau om,,
71917,M1043,NL160,ngò gai,,
71918,M1043,NL470,Muối,,
71992,M1049,NL1145,ngò rí,,
72004,M1050,NL1145,ngò rí,,
71921,M1043,NL3108,Hạt nêm ajingon heo,,
71928,M1044,NL3002,tương xí muội,,
71929,M1044,NL322,Dầu ăn,,
71930,M1044,NL3108,Hạt nêm ajingon heo,,
71937,M1045,NL46,Hành lá,,
71940,M1045,NL485,Tiêu,,
71941,M1045,NL245,bột bắp,,
71942,M1045,NL481,Dầu điều,,
71943,M1045,NL406,Dầu hào,,
71944,M1045,NL322,Dầu ăn,,
71945,M1045,NL3108,Hạt nêm ajingon heo,,
71946,M1045,NL486,Nước tương Phú Sĩ,,
71951,M1046,NL159,Rau om,,
71952,M1046,NL160,ngò gai,,
71760,M1032,NL1704,Húng lũi,,
71834,M1037,NL15,Ớt sợi,,
71743,M1031,NL15,Ớt hiểm băm,,
71884,M1041,NL3054,Tỏi,,
71744,M1031,NL3054,Tỏi băm,,
71761,M1032,NL3054,Hành tỏi băm,,
71784,M1034,NL3054,Tỏi băm,,
71953,M1046,NL470,Muối,,
71955,M1046,NL485,Tiêu,,
71956,M1046,NL322,Dầu ăn,,
71957,M1046,NL486,tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ,,
71962,M1047,NL1092,Rau đắng,,
71963,M1047,NL2987,Xà lách,,
71964,M1047,NL337,Dưa leo,,
71965,M1047,NL724,Khế,,
71966,M1047,NL935,Chuối chát,,
71981,M1048,NL1054,Rượu nếp,,
72008,M1050,NL1054,Rượu ngũ vị,,
71970,M1047,NL1098,thính,,
71973,M1047,NL250,Ngũ vị hương,,
71974,M1047,NL322,Dầu ăn,,
71976,M1047,NL3108,Hạt nêm ajingon heo,,
71977,M1047,NL486,Nước tương Phú Sĩ,,
71983,M1048,NL485,Tiêu,,
71984,M1048,NL322,Dầu ăn,,
71985,M1048,NL486,Nước tương Phú Sĩ,,
71991,M1049,NL46,Hành lá,,
71993,M1049,NL119,Hành tím băm,,
71994,M1049,NL470,Muối,,
71995,M1049,NL485,Tiêu,,
71997,M1049,NL481,Dầu điều,,
71998,M1049,NL3108,Hạt nêm ajingon heo,,
72005,M1050,NL236,Gừng,,
72007,M1050,NL92,Bột năng,,
72009,M1050,NL485,Tiêu,,
72010,M1050,NL322,Dầu ăn,,
72012,M1050,NL3108,Hạt nêm ajingon heo,,
72013,M1050,NL486,Nước tương Phú Sĩ,,
72024,M1051,NL119,Hành tím băm,,
72026,M1051,NL921,ngò om,,
72027,M1051,NL160,ngò gai,,
72028,M1051,NL485,Tiêu,,
72029,M1051,NL481,Dầu điều,,
72031,M1051,NL3108,Hạt nêm ajingon heo,,
72037,M1052,NL55,Cà rốt,,
72039,M1052,NL322,Dầu ăn,,
71967,M1047,NL1410,Chanh,,
71860,M1039,NL409,giá trụng,,
71837,M1037,NL3081,dầu mè đen,,
71823,M1036,NL1106,đường vàng,,
71850,M1038,NL1106,Đường,,
72040,M1052,NL485,Tiêu,,
72042,M1052,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72053,M1053,NL1107,Nước mắm,,
72043,M1052,NL486,Nước tương Phú Sĩ,,
72048,M1053,NL46,Hành lá,,
72050,M1053,NL470,Muối,,
72051,M1053,NL485,Tiêu,,
72076,M1055,NL1107,Nước mắm,,
72078,M1055,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72054,M1053,NL322,Dầu ăn,,
72059,M1054,NL481,Dầu điều,,
72060,M1054,NL470,Muối,,
72115,M1058,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72062,M1054,NL92,Bột năng,,
72063,M1054,NL486,Nước tương LISA,,
72069,M1055,NL161,Đậu phộng,,
72070,M1055,NL76,Hành tỏi phi,,
72074,M1055,NL470,Muối,,
72155,M1062,NL1107,Nước mắm,,
72166,M1063,NL1107,Nước mắm,,
72077,M1055,NL209,Bánh phồng tôm,,
72170,M1063,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72241,M1069,NL1107,Nước mắm,,
72085,M1056,NL46,Hành lá,,
72086,M1056,NL1170,Kiệu chua,,
72252,M1070,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72088,M1056,NL55,Cà rốt,,
72089,M1056,NL951,Hẹ,,
72090,M1056,NL470,Muối,,
72092,M1056,NL485,Tiêu,,
72094,M1056,NL486,Nước tương LISA,,
72097,M1057,NL1788,Lá chuối hột,,
72098,M1057,NL1789,dây lạt,,
72099,M1057,NL470,Muối,,
72100,M1057,NL1790,tiêu hạt,,
72102,M1057,NL322,Dầu ăn,,
72110,M1058,NL2987,Xà lách,,
72111,M1058,NL470,Muối,,
72113,M1058,NL322,Dầu ăn,,
72114,M1058,NL553,Ớt bột,,
72126,M1059,NL470,Muối,,
72127,M1059,NL485,Tiêu,,
72128,M1059,NL322,Dầu ăn,,
72129,M1059,NL481,Dầu điều,,
72131,M1059,NL92,Bột năng,,
72132,M1059,NL486,Nước tương Phú Sĩ,,
72140,M1060,NL485,Tiêu,,
72142,M1060,NL322,Dầu ăn,,
72143,M1060,NL486,Nước tương LISA,,
72144,M1060,NL3108,Hạt nêm ajingon heo,,
72157,M1062,NL3108,Hạt nêm ajingon heo,,
72049,M1053,NL1145,ngò rí,,
72109,M1058,NL1145,ngò rí,,
72169,M1063,NL322,Dầu ăn,,
72204,M1066,NL1145,ngò rí,,
72178,M1064,NL485,Tiêu,,
72179,M1064,NL92,Bột năng,,
72180,M1064,NL3108,Hạt nêm ajingon heo,,
72181,M1064,NL486,Nước tương Phú Sĩ,,
72190,M1065,NL470,Muối,,
72073,M1055,NL15,Ớt sợi,,
72006,M1050,NL3054,Tỏi,,
72093,M1056,NL3054,Tỏi,,
71969,M1047,NL3054,Tỏi bằm,,
72023,M1051,NL3054,Tỏi băm,,
72071,M1055,NL3054,Tỏi băm,,
72141,M1060,NL3054,Tỏi băm,,
72192,M1065,NL485,Tiêu,,
72202,M1066,NL20,Cà chua,,
72203,M1066,NL2987,Xà lách,,
72205,M1066,NL46,Hành lá,,
72206,M1066,NL222,Lá chuối,,
72207,M1066,NL470,Muối,,
72208,M1066,NL1790,tiêu hạt,,
72210,M1066,NL322,Dầu ăn,,
72211,M1066,NL3108,Hạt nêm ajingon heo,,
72218,M1067,NL470,Muối,,
72219,M1067,NL485,Tiêu,,
72223,M1068,NL1145,ngò rí,,
72222,M1068,NL46,Hành lá,,
72238,M1069,NL1145,ngò rí,,
72226,M1068,NL119,Hành tím băm,,
72307,M1075,NL1145,ngò rí,,
72228,M1068,NL406,Dầu hào,,
72229,M1068,NL92,Bột năng,,
72230,M1068,NL322,Dầu ăn,,
72231,M1068,NL3108,Hạt nêm ajingon heo,,
72232,M1068,NL486,Nước tương Phú Sĩ,,
72237,M1069,NL46,Hành lá,,
72239,M1069,NL485,Tiêu,,
72084,M1056,NL162,Sả cây,,
72242,M1069,NL3108,Hạt nêm ajingon heo,,
72249,M1070,NL485,Tiêu,,
72251,M1070,NL322,Dầu ăn,,
72253,M1070,NL486,Nước tương Phú Sĩ,,
72267,M1071,NL481,Dầu điều,,
72268,M1071,NL3108,Hạt nêm ajingon heo,,
72276,M1072,NL1109,Tương bần,,
72277,M1072,NL322,Dầu ăn,,
72280,M1072,NL485,Tiêu,,
72281,M1072,NL337,Dưa leo,,
72283,M1072,NL3108,Hạt nêm ajingon heo,,
72288,M1073,NL322,Dầu ăn,,
72289,M1073,NL3108,Hạt nêm ajingon heo,,
72295,M1074,NL470,Muối,,
72296,M1074,NL485,Tiêu,,
72306,M1075,NL46,Hành lá,,
72220,M1067,NL1410,Chanh,,
72224,M1068,NL1410,Nước cốt chanh,,
72308,M1075,NL1410,chanh ớt,,
72087,M1056,NL409,Giá,,
72041,M1052,NL1106,Đường,,
72052,M1053,NL1106,Đường,,
72309,M1075,NL470,Muối,,
72310,M1075,NL485,Tiêu,,
72311,M1075,NL1107,Nước mắm,,
72312,M1075,NL322,Dầu ăn,,
72313,M1075,NL16,Hành phi,,
72314,M1075,NL3108,Hạt nêm ajingon heo,,
72318,M1076,NL236,Gừng,,
72319,M1076,NL92,Bột năng,,
72320,M1076,NL485,Tiêu,,
72321,M1076,NL3108,Hạt nêm ajingon heo,,
72327,M1077,NL470,Muối,,
72328,M1077,NL322,Dầu ăn,,
72329,M1077,NL3108,Hạt nêm ajingon heo,,
72337,M1078,NL470,Muối,,
72338,M1078,NL485,Tiêu,,
72339,M1078,NL322,Dầu ăn,,
72346,M1079,NL470,Muối,,
72347,M1079,NL485,Tiêu,,
72349,M1079,NL322,Dầu ăn,,
72350,M1079,NL3108,Hạt nêm ajingon heo,,
72351,M1079,NL486,Nước tương Phú Sĩ,,
72362,M1081,NL92,Bột năng,,
72363,M1081,NL322,Dầu ăn,,
72364,M1081,NL485,Tiêu,,
72366,M1081,NL466,Tương cà,,
72409,M1085,NL1107,Nước mắm,,
72368,M1081,NL3108,Hạt nêm ajingon heo,,
72372,M1082,NL160,ngò gai,,
72373,M1082,NL921,ngò om,,
72374,M1082,NL485,Tiêu,,
72375,M1082,NL322,Dầu ăn,,
72376,M1082,NL3108,Hạt nêm ajingon heo,,
72384,M1083,NL119,Hành tím băm,,
72386,M1083,NL485,Tiêu,,
72433,M1087,NL1107,Nước mắm,,
72388,M1083,NL322,Dầu ăn,,
72458,M1089,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
72390,M1083,NL486,Nước tương LISA,,
72391,M1083,NL3108,Hạt nêm ajingon heo,,
72392,M1083,NL486,Nước tương Phú Sĩ,,
72400,M1084,NL485,Tiêu,,
72401,M1084,NL3108,Hạt nêm ajingon heo,,
72408,M1085,NL16,Hành phi,,
72488,M1092,NL1107,Nước mắm,,
72558,M1100,NL1107,Nước mắm,,
72411,M1085,NL3108,Hạt nêm ajingon heo,,
72417,M1086,NL46,Hành lá,,
72419,M1086,NL2987,Xà lách,,
72420,M1086,NL485,Tiêu,,
72421,M1086,NL322,Dầu ăn,,
72422,M1086,NL3002,tương xí muội,,
72398,M1084,NL947,Bơ lạt,,
72550,M1099,NL46,Hành ngò,,
72425,M1086,NL3108,Hạt nêm ajingon heo,,
72431,M1087,NL470,Muối,,
72432,M1087,NL485,Tiêu,,
72434,M1087,NL322,Dầu ăn,,
72435,M1087,NL486,Nước tương Phú Sĩ,,
72407,M1085,NL1619,Cà chua bi,,
72383,M1083,NL236,Gừng băm,,
72201,M1066,NL3054,Tỏi băm,,
